tx	SRR1192255	SRR1192256	SRR1192257	SRR1192258	SRR1192259	SRR1192260
AT4G13020.8	0	0.166775	0	0.114592	0	0
AT4G13020.5	0	0	0.644216	0.414149	0	0.28771
AT4G13020.7	0.383947	0	0.785378	0.372278	1.454766	1.124528
AT4G13020.6	0.108192	0.24438	0.375469	0.025289	0.206107	0.094805
AT4G13020.4	0	0	0	0	4.116353	4.4e-05
AT4G13020.2	0.379987	0.57531	0.623166	0.64821	0.713489	0.629959
AT4G13020.3	0	0	0	0	0	0
AT4G13030.1	0.25722	0.268486	0.18455	0.290027	0.293159	0.345472
AT4G13030.2	0.15369	0.258457	0.270684	0.11965	0.173826	0.138587
AT4G13030.3	0.047518	0.087549	0.214709	0.052162	0.137945	0.128398
AT4G13040.1	0	0	0	0	0	0
AT4G13040.4	0	0	0.098235	0.18793	0.407078	0
AT4G13040.2	0	0.410837	0	0.215228	0.574211	0
AT4G13040.5	0	0	0	0	0	0
AT4G13040.6	0.220066	0.119849	0.042563	0	0	0.323056
AT4G13040.7	1.472842	1.084861	1.351055	0.973438	1.063715	0.886376
AT4G13040.8	0.565623	0.604725	0.252742	0.334592	0.338944	0.586187
AT4G13040.3	0.29112	0	0.627159	0.441971	0.265871	0.734596
AT4G13050.1	3.897622	3.89378	4.383226	3.142546	3.680485	3.220998
AT4G13060.1	0	0	0	0	0	0
AT4G13070.1	0.939058	0.799926	0.914469	0.738947	0.81139	0.765995
AT4G13075.1	0	0	0	0	0	0
AT4G13080.1	0	0	0	0	0	0
AT4G13090.1	0	0	0	0	0	0
AT4G13095.1	0	0	0	0	0	0
AT4G13100.6	0	0.007095	0	0.017407	0.007714	0
AT4G13100.1	0.916702	0.732248	0.953284	0.683882	0.99581	0.804954
AT4G13100.7	0.12716	0.01665	0.078202	0.052286	0.034845	0.089152
AT4G13100.8	0.126186	0.195319	0	0	0.125433	0.090808
AT4G13100.9	0	0	0.071693	0.06729	0	0
AT4G13100.4	0.12468	0	0	0.041858	0	0
AT4G13100.5	0	0.095236	0.134754	0	0.00969	0.043645
AT4G13100.3	0	0	0	0	0	0
AT4G13100.2	0	0	0	0.011792	0	0.027281
AT4G13110.1	0.765689	0.666441	0.745502	0.867926	0.86541	0.986981
AT4G13130.1	0.002837	0	0	0	0	0
AT4G13150.1	3.305957	3.487256	4.692626	3.498345	2.996512	3.08535
AT4G13150.2	0.222986	0.52572	0.706646	0.167756	0.523173	0.116153
AT4G13150.3	0.433863	0	0.073506	0.281379	0.292883	0.526215
AT4G13150.4	0.373684	0.556831	0.264808	0.403319	0.690134	0.817938
AT4G13150.5	0	0	0	0	0	0
AT4G13160.1	3.935004	3.51825	3.491123	3.966174	3.997265	3.426342
AT4G13170.1	4.685471	4.790557	5.641536	3.162948	2.926445	2.11129
AT4G13180.1	0.285511	0.317822	0.301064	0.418348	0.549383	0.505565
AT4G13190.2	0	0	0	0	0	0
AT4G13190.3	0.028657	0.008219	0	0.014125	0.016281	0.019013
AT4G13190.4	0	0	0	0.011877	0.023021	0
AT4G13190.5	0	0	0	0	0	0.037186
AT4G13190.1	0	0.012339	0.034286	0.015313	0	0
AT4G13195.1	1.348716	1.101055	1.65877	0.997079	0.832978	1.017886
AT4G13200.1	14.350992	13.024167	12.481546	10.655835	9.403415	8.961927
AT4G13210.2	0.121595	0.072346	0.095475	0.033816	0.06434	0.054779
AT4G13210.1	0	0	0	0	0	0
AT4G13220.1	6.387971	6.465803	8.943188	7.112676	6.713625	6.009661
AT4G13230.1	0	0	0	0.011815	0	0
AT4G13235.1	0.015497	0	0.034906	0.016764	0.014229	0
AT4G06005.1	0	0	0	0	0	0
AT4G13240.1	0	0.003925	0	0	0	0
AT4G06010.1	24.346137	12.112217	20.179045	11.844413	0	7.008114
AT4G06015.1	0	0	0	0	0	0
AT4G13245.1	0	0	0	0	0	0
AT4G13250.2	1.731932	1.130504	1.204383	0.537261	0.657855	0.547596
AT4G13250.1	8.476951	9.231977	14.286845	4.148705	3.457595	3.758119
AT4G13266.1	0	0	0	0	0	0
AT4G13261.1	0	0	0	0	0	0
AT4G13263.1	0	0	0	0	0	0
AT4G13260.1	0	0.314364	0.021515	0.115267	0.053886	0.062621
AT4G13260.2	0.352246	0	0.399818	0.194882	0.325553	0.231025
AT4G13260.3	0.006822	0	0	0	0.017767	0
AT4G06045.1	0	0	0	0	0	0
AT4G06050.1	0	0	0	0	0	0
AT4G06055.1	0	0	0	0	0	0
AT4G13270.1	4.155226	4.516193	6.152218	4.769776	4.170044	4.817488
AT4G06060.1	0	0	0	0	0	0
AT4G13280.1	0	0	0	0	0	0
AT4G13280.2	0	0	0	0	0	0
AT4G13290.1	0.055459	0.01652	0.03069	0.024472	0.004305	0.009405
AT4G13300.1	0	0	0	0	0	0
AT4G13310.2	0	0	0	0	0	0
AT4G13310.1	0	0	0	0	0	0
AT4G13330.1	0	0	0	0	0.03948	0
AT4G13330.2	0	0.160996	0	0	0	0.036038
AT4G13330.3	0	0	0.135851	0	0.135642	0
AT4G13330.4	0.080136	0	0	0.1077	0	0
AT4G13330.5	0.150703	0	0.129813	0.104747	0	0.138669
AT4G13320.1	0.030053	0.014909	0	0.017552	0.015804	0
AT4G13330.6	0	0	0	0	0	0
AT4G13340.1	1.276088	1.894708	1.532515	2.182068	1.48367	1.879058
AT4G13345.1	1.524937	1.50496	2.533158	1.798652	1.742579	2.040785
AT4G13345.3	0.496142	1.271312	1.44612	0.628335	0.831947	0.840404
AT4G13345.4	0	0	0	0	0	0
AT4G13345.2	0	0	0	0	0	0
AT4G13345.5	0.409332	0.285705	0.262279	0	0.19296	0.061147
AT4G13345.6	0.206591	0.200301	0.319038	0.234692	0	0.21149
AT4G13345.7	0	0	0	0	0.150171	0
AT4G13350.2	1.204029	1.682362	1.666069	1.467883	1.460916	1.203933
AT4G13350.1	1.45883	1.60528	1.640618	1.908115	1.722509	2.178636
AT4G13360.1	6.756528	6.449187	8.182702	6.492736	6.973687	6.668745
AT4G13370.1	0.319917	0.337537	0.297388	0.148418	0.152506	0.171258
AT4G13380.1	0	0	0	0	0	0
AT4G13390.2	0	0	0	0	0	0
AT4G13390.1	0	0	0	0	0	0
AT4G13390.3	0	0	0	0	0	0
AT4G13395.1	0.014379	0.011704	0	0.014985	0.012154	0
AT4G13400.2	0.413646	0.396966	0.301043	0.435738	0.086878	0.355626
AT4G13400.1	0	0.052016	0.212427	0.364773	0.84562	0.454855
AT4G13410.1	0.187339	0.148891	0.139601	0.046251	0.0412	0
AT4G13410.2	0	0	0	0	0	0
AT4G13410.3	0.087396	0	0	0	0	0.021665
AT4G13420.1	0	0	0	0	0	0
AT4G13430.1	20.513126	23.690577	30.973708	22.742273	19.558596	19.277976
AT4G06065.1	0	0.050892	0.063589	0.18032	0.053972	0.058892
AT4G13440.2	0	0	0	0	0	0
AT4G13440.1	0	0	0.033483	0	0	0
AT4G13450.1	0.076393	0.045438	0.030959	0.022069	0.029317	0.027367
AT4G13450.2	0	0	0	0	0.010894	0
AT4G13460.1	1.033955	1.626281	2.047972	1.673017	1.200678	1.406525
AT4G13460.2	1.216821	0.912775	1.049422	0.210308	0.994673	0.670887
AT4G06070.1	0	0	0	0	0	0
AT4G13480.1	0	0	0	0	0	0
AT4G13490.1	0	0	0	0	0	0
AT4G13495.2	83.922031	93.042414	66.717645	164.236661	191.30731	186.510937
AT4G13495.1	122.022661	137.42165	158.262232	183.099081	210.625053	203.11365
at4g06075	11.412252	9.841177	26.484997	4.470429	6.42266	3.504057
at4g13493	27.666065	45.696093	57.097526	39.014653	51.381282	45.234192
at4g13494	2.520598	1.739313	5.175737	5.154811	2.593007	3.514851
AT4G06080.1	0	0	0	0	0	0
AT4G06085.1	0	0	0	0	0	0
AT4G06090.1	0.434752	0	0	0	0	0
AT4G06095.1	0	0	0	0	0.033451	0
AT4G13500.1	20.708766	17.035578	22.098592	20.40368	20.368289	17.227117
AT4G13505.1	0	0	0	0.011214	0.011658	0.014244
AT4G13505.2	0.073305	0.091349	0.09923	0.089204	0.141036	0.097456
AT4G13510.1	1.527788	2.055318	2.725512	1.882693	1.892588	2.045364
AT4G13520.1	21.175234	19.459674	11.064125	14.1316	11.801662	9.888317
AT4G13520.2	0.584027	0	7.150016	2.251632	1.618986	3.54672
AT4G13530.1	1.123378	1.361975	1.389728	1.84358	1.669844	1.267474
AT4G13530.2	3.051632	3.517826	5.422197	4.944937	6.20075	6.735491
AT4G13540.1	0.070786	0.013565	0.091561	0.015518	0.040329	0.036758
AT4G13550.2	1.880004	2.000192	2.842198	2.886406	2.656108	2.840155
AT4G13550.3	0.030133	0.024141	0.125206	0.012882	0.053156	0.009411
AT4G13550.1	0.131964	0.141747	0.040244	0.113462	0.175632	0.139991
at4g13554	0	0	0	0	0	0
at4g13555	0	0	0	0	0	0
AT4G13560.1	2.49918	3.107716	3.716776	2.730069	2.635981	2.968322
AT4G13560.2	0	0	0	0	0	0
AT4G06105.1	0.553321	1.101111	0.687922	0.650244	0.583878	0
at4g06110	0	0	0	0	0	0
AT4G13570.1	0	0	0	0	0	0
AT4G13570.2	0.22616	0.176254	0.323343	0.558106	0.304697	0.201817
at4g13564	0.608653	0.605611	2.270143	0	2.569064	0
AT4G13572.1	0.093532	0.275124	0.390051	0.236216	0.167779	0.20418
AT4G06115.1	31.649979	43.603982	48.429709	38.624506	45.600888	50.458422
AT4G13575.2	20.939116	24.334368	32.923661	20.604711	22.274143	19.597754
at4g06130	0	0	0	0	0	0
AT4G13575.1	43.297595	48.673228	49.423164	46.961798	50.225919	46.176156
AT4G13577.1	1.725735	2.001694	2.660118	1.8974	1.789113	1.954187
AT4G13580.1	0.015738	0.007471	0.036697	0.008496	0.007739	0.00817
AT4G06135.1	0	0	0	0.476846	0	0
AT4G13590.1	8.079697	8.254327	11.081195	9.497862	9.469701	9.178352
AT4G13590.2	0	0	0	0	0	0
AT4G06140.1	0	0.267181	0	0.210373	0.283353	0.206121
AT4G13600.1	0.131872	0.23709	0.328307	0.166109	0.158114	0.055151
AT4G13610.1	0	0	0	0	0	0
AT4G13615.1	19.678445	17.320942	14.04837	17.534394	18.542914	15.971044
AT4G13620.1	0	0	0	0	0.008716	0
AT4G13630.1	0.076554	0.19968	0	0	0	0
AT4G13630.2	1.677928	1.598057	2.040184	2.291482	2.467161	2.403783
AT4G13640.1	2.399379	2.784645	3.276272	2.884593	2.849239	2.367423
AT4G13640.2	0.346604	0.441451	0.572103	0.276627	0.296893	0.704648
AT4G13650.1	0.563297	0.574102	0.817112	0.58437	0.65847	0.593872
AT4G13660.1	0	0	0	0	0	0
AT4G13660.2	0.005974	0	0	0	0	0
AT4G13670.4	0	0	0	0	0	0
AT4G13670.3	0.788634	1.203191	0.703101	0.721505	0.652289	0.490084
AT4G13670.1	9.935845	8.434692	7.135314	15.576512	15.790706	14.801005
AT4G13670.2	0.455111	0.891328	1.330314	0.847717	1.057002	0.845069
AT4G13680.1	0	0	0	0	0	0.011083
AT4G13690.1	0.223428	0.258885	0.258336	0.164178	0.218735	0.181942
AT4G13700.1	0	0	0	0	0	0
AT4G13700.2	0	0	0.007244	0	0	0
AT4G13710.1	0.371224	0.324693	0.424301	0.224187	0.217335	0.198265
AT4G13710.2	0	0	0	0	0	0
AT4G13720.2	3.060032	3.086581	3.358764	3.012094	3.122506	1.820507
AT4G13720.1	0	0	0	0	0	0.635953
AT4G13730.1	1.528752	1.924874	2.557949	2.578278	2.541125	2.574484
AT4G13730.3	0	0	0	0	0	0
AT4G13730.2	0	0	0	0	0.350158	0.392651
AT4G13750.1	0.5333	0.490547	0.585179	0.235063	0.373928	0.286748
AT4G13760.1	0	0	0	0	0	0
AT4G13770.1	14.699295	17.471682	21.368219	19.910409	16.068382	17.948074
AT4G13780.1	4.792619	5.018391	5.936796	4.717691	4.792198	4.297539
AT4G13790.1	0.024249	0.144768	0	0	0.102353	0.083762
AT4G13800.1	0	0.909215	0.889369	3.406377	2.48735	3.038025
AT4G13800.2	0.697129	0.429003	0.336617	0.658994	0	0.95501
AT4G13800.3	0.718911	0.191256	1.340677	0.995153	1.447046	1.2896
AT4G13800.4	0	0	0	0	0	0
AT4G13800.5	0.227186	0	0.038465	0.709293	0.177419	0.603442
AT4G13800.6	0	0	0	0	1.128994	0
AT4G13800.7	0	0	0	0	0	0
AT4G13800.8	0	0	0	0	0	0
AT4G13800.10	0.101673	0.268273	0.376239	0.193824	0.481709	0.241178
AT4G13800.9	0	0	0	0	0	0
AT4G13810.3	0.343654	0.286892	0.668062	1.0411	0.74062	0.763865
AT4G13810.1	0	0	0	1.009035	1.380515	0.903024
AT4G13810.2	0.327248	0.41996	0.504392	0.350326	0.374414	1.072773
AT4G13820.1	0.014717	0.003709	0.032583	0.012711	0.042494	0.029327
AT4G13830.2	4.736765	4.340076	4.938994	8.590102	8.644896	7.39915
AT4G13830.3	0	0	0	0	0	0.105247
AT4G13830.1	4.824175	8.523381	8.450747	8.366923	8.315514	10.117282
AT4G13840.1	4.235969	4.982007	5.411149	3.38581	3.933679	3.627695
AT4G13850.1	1.206671	1.271594	1.905612	0.986504	0.746125	0.678183
AT4G13850.2	0.035512	0	0	0.040018	0	0
AT4G13850.3	0	0	0	0	0	0
AT4G13850.4	3.232481	4.199741	2.051258	1.751294	3.246185	2.231978
AT4G13860.1	0	0.129991	0.06081	0.129264	0.099533	0.06456
AT4G13860.2	0.044709	0	0	0	0	0
AT4G13870.2	0.684864	0.605897	0.908844	0.832349	0.857693	0.863268
AT4G13870.1	0	0	0	0	0	0
AT4G13880.1	0.006572	0.031736	0.037888	0.029115	0.012898	0.049008
AT4G13885.1	0.478266	0.789036	0.814857	0.642697	0.640174	0.688912
AT4G06145.1	0	0	0	0	0	0
AT4G13890.1	0	0	0	0	0	0
AT4G13890.2	0	0	0	0	0	0
AT4G06155.1	0	0	0	0	0	0
AT4G06160.1	0	0	0	0	0	0
AT4G13918.1	0.447011	0.466405	0.552071	0.500711	0.559863	0.620905
AT4G13920.1	0.045767	0.090683	0.126591	0.092773	0.171427	0.184909
AT4G13930.1	13.41831	13.531762	15.532392	10.000781	10.589779	9.720229
AT4G13940.1	25.069455	25.978996	32.918594	18.224122	18.391542	15.56476
AT4G13940.3	0	0	0	0	0	0
AT4G13940.4	0	0	0	0	0	0
AT4G13940.2	27.691137	25.071165	23.112613	16.975568	18.415356	16.409641
AT4G13950.1	1.512647	1.643175	1.220578	1.435683	1.278084	1.245386
AT4G13955.1	0	0	0	0	0	0
AT4G13960.1	0	0	0	0	0	0
AT4G13960.2	0	0	0	0	0	0
AT4G13960.3	0	0	0	0	0	0
AT4G13960.4	0	0	0	0	0	0
AT4G06165.1	0	0	0	0	0	0
AT4G13965.1	0	0	0	0	0	0
AT4G13968.1	0	0	0	0	0	0
AT4G13970.1	0.781582	0.883745	1.083112	0.964297	1.051643	0.94243
AT4G13970.2	0	0	0	0	0	0
AT4G13980.1	1.080013	1.191269	1.292862	1.025927	1.174262	1.116382
AT4G13985.1	0	0	0	0.009406	0	0
AT4G13990.1	0.070187	0.0589	0.066875	0.091899	0.062249	0.070517
AT4G13990.2	0.61038	0.477362	0.473217	0.463699	0.455403	0.495753
AT4G13992.1	0.296796	0.381124	0.553514	0.129871	0.161118	0.124376
AT4G14000.1	1.492787	1.40136	1.354613	1.141313	1.393086	1.252089
AT4G14010.1	0.611245	0.434762	0.647117	0.506309	0.320854	0.320638
AT4G14020.1	1.763615	1.891998	2.099886	2.152123	1.874704	1.885485
AT4G14030.2	10.373657	10.154113	10.305803	9.928138	11.008805	9.336266
AT4G14030.1	0.533552	0.809994	2.923739	0.630603	0.74496	1.06755
AT4G14040.1	7.938188	8.379171	11.663743	9.108302	6.865412	6.920922
AT4G14050.2	0.022526	0.099878	0.061791	0.022353	0.045351	0.035153
AT4G14050.1	0.120294	0.097505	0.195891	0.102959	0.121897	0.213126
AT4G14060.1	0	0	0	0	0	0
AT4G06170.1	0	0	0	0	0	0
AT4G14070.1	6.747797	6.550706	9.589048	8.108324	8.321185	8.657806
AT4G14080.1	0	0	0	0	0	0
AT4G14100.1	3.160978	4.030348	3.954477	5.364433	5.270991	5.286688
AT4G14090.1	0.057052	0.067789	0.102211	0.057098	0.046981	0.079559
AT4G06175.1	2.213285	1.101111	4.815454	5.201954	7.006538	8.282317
AT4G14096.1	0	0.211678	0	0.162371	0.444084	0.822451
AT4G14096.2	0.750264	0.438439	0.994639	0.856669	0.479725	0
AT4G14103.1	0.109955	0.050433	0.216463	0.028058	0.101138	0.189478
AT4G14103.2	0.042113	0.167132	0.02111	0.138942	0	0
AT4G14103.3	0	0	0	0	0	0
AT4G14104.1	0	0	0	0	0	0
AT4G14105.1	0	0	0	0	0	0
AT4G14110.1	3.292772	3.132113	2.863601	3.331871	2.857372	2.526352
AT4G14120.1	0.270355	0.203163	0.222525	0.159133	0.142819	0.114053
AT4G14130.1	0.344866	0.424879	0.435675	0.142153	0.06849	0.068426
AT4G14140.1	0	0	0	0	0	0
AT4G14140.2	0	0	0	0	0	0
AT4G14140.3	0.015108	0.017052	0.008472	0.002798	0.006192	0.006781
AT4G14145.1	2.496698	2.255584	1.935716	2.549138	2.461057	2.436904
AT4G14147.2	0.884223	1.092198	1.090738	1.447638	0.963782	0.929544
AT4G14147.1	0	0	0	0	0.177131	0
AT4G14147.3	1.59286	1.197955	1.304112	0.833504	1.073956	1.396696
AT4G14150.1	0.225609	0.197711	0.157743	0.109266	0.103923	0.165223
AT4G14160.2	3.291515	3.530617	3.91598	3.518157	3.704107	3.803035
AT4G14160.3	0	0	0.073165	0.142087	0	0
AT4G14160.1	0	0	0.030674	0	0	0.016826
AT4G14165.1	0	0	0	0	0	0
AT4G14170.2	0	0	0	0	0	0
AT4G14170.1	0.227888	0.228203	0.376046	0.187637	0.275915	0.261103
AT4G14180.2	0	0	0	0	0	0.061975
AT4G14180.1	0.042096	0.028092	0.054327	0.022975	0.030953	0
AT4G14190.1	1.42351	1.425651	1.518523	1.104883	1.152637	0.902552
AT4G14200.1	0.521214	0.557407	0.526565	0.451692	0.36564	0.357599
AT4G14210.1	6.60943	5.642043	8.426393	6.188914	5.505111	4.759098
AT4G14210.3	7.356711	10.542435	10.340563	9.47666	9.318374	9.838015
AT4G14210.2	0.440663	0.532045	0.382225	0.622216	0.790464	0.291919
AT4G14220.1	0.939028	0.864723	0.878826	0.758182	0.742237	1.072112
AT4G14225.1	0	0	0	0	0	0
AT4G14226.1	0	0	0	0	0	0
AT4G14230.1	8.807822	9.897587	12.95494	9.347708	9.583671	10.308472
AT4G14240.3	0.899855	0.974305	0.282628	1.318637	0.458815	0
AT4G14240.2	0	0	0	0	0	0
AT4G14240.1	2.106199	1.93714	3.945112	2.538206	3.245945	3.062566
AT4G14245.1	0	0	0	0	0	0
AT4G14250.1	0	0	0	0	0	0
AT4G06185.1	0	0	0	0	0	0
AT4G14260.1	0	0	0	0	0	0
AT4G14270.1	4.894455	5.558677	8.583554	5.048676	4.267045	5.274662
AT4G14270.2	3.314626	3.297498	2.104811	3.609138	3.842508	3.897631
AT4G14272.1	0	0	0	0	0	0
AT4G14276.1	0	0	0	0	0	0
AT4G14280.1	0	0	0	0	0	0
AT4G14290.1	0.035348	0.040697	0.341306	0.312499	0	0
AT4G14290.2	0.316375	0.360011	0	0	0.31282	0.284059
AT4G14290.3	0	0	0	0	0.051075	0
AT4G14290.4	0	0	0.017294	0	0	0.014613
AT4G14290.5	0	0	0	0	0	0
AT4G14300.1	2.038166	2.31939	2.789849	1.909361	2.286441	2.222274
AT4G14300.2	0.09926	0.11585	0.412406	0.445906	0.308938	0.266688
AT4G14301.1	0.031444	0.035045	0	0	0	0
AT4G14305.2	0	0	0	0	0	0
AT4G14305.1	0.169837	0.107375	0.178377	0.154422	0.169694	0.220412
AT4G14310.1	0.824223	0.744692	0.797543	0.520201	0.525175	0.463947
AT4G14310.2	0	0	0	0	0	0
AT4G14315.1	0	0	0	0	0	0
AT4G14320.2	0	0	0	0	0	0
AT4G14320.1	34.60265	29.530511	27.985803	20.961068	20.516183	16.69535
AT4G14330.1	0.496029	0.462733	0.365153	0.265654	0.31365	0.182473
AT4G14340.1	1.324263	1.841565	1.781667	1.570996	1.442889	1.393246
AT4G14340.2	0.502844	0.166812	0.228762	0.135894	0.279721	0.222263
AT4G14342.1	30.535966	26.894999	25.147723	21.564726	21.222048	17.608669
AT4G14342.2	0.71698	0.423884	2.449451	0.336478	0.456638	0.749539
AT4G14350.1	1.793766	2.298164	2.556142	1.659042	2.332627	2.64065
AT4G14350.2	0.31683	0	0	0.263787	0	0
AT4G14350.4	0.120371	0.182035	0.073363	0.132029	0.019663	0.049429
AT4G14350.3	0	0.052372	0.242452	0	0.216229	0.141416
AT4G14360.2	2.029078	2.417271	2.740393	1.983143	2.055416	1.693497
AT4G14358.1	0	0.075701	0.472946	0.089409	0.160567	0.262804
AT4G14360.1	3.49626	3.461191	4.248102	2.815521	2.824352	3.089926
AT4G14365.1	0.065672	0.100461	0.100209	0.168116	0.245573	0.193104
AT4G14368.2	0	0	0	0	0	0
AT4G14368.3	0	0	0	0	0	0
AT4G14368.1	0	0	0	0	0	0
AT4G14368.4	0	0	0	0	0	0
AT4G14370.2	0	0	0	0	0	0
AT4G14370.1	0.011815	0	0.052304	0	0.015197	0.013424
AT4G14370.3	0	0.017055	0	0.042942	0	0
AT4G14380.1	0.03209	0.07841	0.088541	0.087094	0.112799	0.112714
AT4G14385.4	0.339766	0.151596	0	0.063322	0.341277	0.50099
AT4G14385.5	0.049306	0	0	0	0	0
AT4G14385.1	1.200916	0.821528	0.486095	0.895559	0.778535	0.732704
AT4G14385.2	0.080565	0.020433	0.017336	0	0	0.088153
AT4G14385.6	0	0	0	0	0	0
AT4G14385.7	0.375952	0.429064	0.501105	0.240052	0.421542	0.177033
AT4G14385.8	0	0.16083	0.085727	0.246761	0	0.119184
AT4G14385.9	0	0.082559	0.095062	0.088208	0.123787	0.082621
AT4G14385.3	0	0	0.483411	0	0	0
AT4G14390.2	0	0.017129	0	0	0	0
AT4G14390.3	0	0	0	0	0.007421	0.004112
AT4G14390.1	0	0	0.016843	0	0	0
AT4G14390.4	0	0	0	0	0	0
AT4G14400.1	1.734935	4.129534	8.313784	2.592685	2.928182	4.033428
AT4G14400.2	3.472759	9.402584	8.880179	4.019116	4.62339	7.973447
AT4G14400.3	0.403957	0.599637	0.79258	0.410431	0.351277	0.449573
AT4G14410.1	1.9577	1.844655	2.624978	1.888958	2.324813	1.883177
AT4G14410.3	1.153126	1.618219	1.036237	1.201151	0.919793	0.969866
AT4G14410.2	0.101919	0	0.475899	0.34465	0.467031	0.676755
AT4G14420.1	5.659677	4.715459	4.817832	3.660476	3.389135	2.867782
AT4G14430.1	2.911131	2.834579	2.231507	2.314221	2.640367	2.593589
AT4G14440.1	2.553328	2.405804	2.187527	1.583062	1.623923	1.597859
AT4G14450.1	0.027304	0	0	0	0.013689	0
AT4G14455.1	3.442993	3.267852	4.257901	3.611576	4.09109	3.692302
AT4G14465.1	0	0	0	0	0.003855	0
AT4G14480.1	2.121569	2.251119	2.116074	1.326068	1.532659	1.079307
AT4G14490.1	0.074089	0.112617	0.136733	0.044311	0.082119	0.083271
AT4G14500.2	0	0.156078	0.144369	0.04397	0	0.051937
AT4G14500.1	3.736307	4.140834	3.852045	3.930801	3.684299	3.409529
at4g14504	1.352563	0	1.681587	0	0.713629	1.557359
AT4G14510.1	0.617499	0.728161	0.970724	0.477897	0.593974	0.583009
AT4G14520.1	0.019769	0.035013	0.056828	0	0.108892	0.033394
AT4G14520.2	0.400542	0.29389	0.372627	0.462658	0.204123	0.326732
AT4G14520.3	0	0	0	0	0	0
AT4G14520.4	0	0.487789	0.433247	0	0	0.331049
AT4G14520.5	0.302833	0.149989	0.272114	0.272781	0.318042	0
AT4G14520.6	0	0	0	0	0	0
AT4G14520.7	0	0	0	0	0	0.098176
AT4G14520.8	0	0	0	0	0	0
AT4G14520.10	0.120092	0	0	0	0	0.052965
AT4G14520.11	0	0	0	0	0	0.076029
AT4G14520.9	0.33936	0	0.148794	0.318595	0.368536	0.21785
AT4G14530.1	0	0	0	0	0	0
AT4G14540.1	3.698957	3.950118	3.679338	3.612096	3.928593	3.881906
AT4G06195.1	0.123376	0.04092	0	0	0	0
AT4G14548.1	1.158754	1.393359	2.713318	1.863889	2.388673	2.375114
AT4G14550.1	1.163353	1.342545	1.261687	0.95167	1.181436	1.195782
AT4G14550.2	0	0.012241	0	0.040174	0	0
AT4G14550.3	0	0	0	0	0	0
AT4G14550.4	0.311145	0	0.405618	0.029826	0	0.174054
AT4G06200.1	0	0	0	0	0	0
AT4G14560.1	4.77531	4.593668	4.720943	4.286934	4.717996	4.025053
AT4G14570.1	2.814777	2.790866	3.404443	2.821285	2.979164	2.913031
AT4G14580.1	0.40155	0.41305	0.521881	0.558168	0.585986	0.654652
AT4G06205.1	0	0	0	0	0	0
AT4G14590.1	0.347353	0.375539	0.502859	0.306631	0.298367	0.357856
AT4G14600.1	1.71445	0.832534	1.107082	1.207905	1.23953	1.155082
AT4G14605.1	1.912172	1.709227	2.071763	1.554871	1.594427	1.545704
AT4G14605.2	0.080462	0.032292	0	0.19433	0.436731	0.06716
AT4G14615.1	6.901748	5.826689	7.509833	6.059145	6.511386	5.869969
AT4G14620.1	2.978001	2.862147	3.567244	3.343336	3.254189	3.111438
AT4G14630.1	0	0	0	0	0	0
AT4G14640.2	0	0	0	0	0	0
AT4G14640.3	0	0	0.035526	0	0.030153	0
AT4G14640.1	0.130865	0.036665	0	0.020533	0	0.020003
AT4G14650.1	0.042227	0.029758	0.020486	0.066787	0.058569	0.040576
AT4G14660.1	0.48157	0.633013	0.447741	0.524665	0.543195	0.405841
AT4G14660.2	0.171993	0.11793	0.219382	0.142916	0.047461	0.228978
AT4G14660.3	0	0	0	0	0	0
AT4G14670.1	0	0	0.008687	0.004419	0	0
AT4G14675.1	0	0	0	0	0	0
AT4G14680.1	1.468729	1.622617	2.186699	1.939355	1.246477	2.020503
AT4G14680.2	0.178932	0.109786	0.268604	0.234485	0.356915	0.232243
AT4G14690.1	0.208771	0.088133	0.093449	0.275865	0.126248	0.09559
AT4G14695.1	0	0	0	0	0	0
AT4G14695.3	0.220072	0.31011	0.16229	0.083416	0.089751	0.05069
AT4G14695.2	0.27961	0.040538	0	0	0	0
AT4G14700.1	0.20827	0.215053	0.210636	0.115325	0.176565	0.125143
AT4G06210.1	0	0	0	0	0	0
AT4G14710.4	0	0	0	0.428459	0.26237	0.187927
AT4G14710.2	13.87623	13.116233	15.429471	12.954716	13.996293	13.460662
AT4G14710.3	0	0	0	0	0	0
AT4G14710.1	0.126518	0.105791	0.343783	3.146897	2.570608	2.727866
AT4G14710.5	0	0.082381	0	0	0	0
AT4G14710.6	0.565146	0.36227	0.873726	0.384113	0.773832	0.918002
AT4G06215.1	0.097385	0	0	0	0	0
AT4G14713.2	0.063795	0	0	0	0.131472	0
AT4G14713.1	0	0.021754	0.025775	0.035217	0.054295	0
AT4G14713.3	0.189041	0.249077	0.279708	0.192902	0	0.190931
AT4G14713.4	0.028959	0.016157	0.017658	0.035851	0.121735	0.014634
AT4G14713.5	0	0	0	0	0	0
AT4G14716.1	12.600186	13.203414	16.393373	13.445843	14.783023	15.802907
AT4G14716.2	0.067275	0.115883	0.530197	0.312184	0.576983	0.256764
AT4G14720.1	0.640949	0.72921	1.031845	1.001886	0.912185	1.103182
AT4G14720.2	0.29545	0.158141	0.082206	0.018687	0.199234	0.022049
AT4G14723.1	0	0	0	0	0	0
AT4G14730.1	0.00824	0	0.018684	0	0.007667	0
AT4G14740.1	0.869904	1.540298	1.085345	1.39908	1.406755	1.844588
AT4G14740.2	0.065513	0.075729	0.10905	0.059813	0.14395	0.100245
