tx	sorghum1	sorghum2
OQU85441	1.729895	3.245262
KXG30795	5.79203	7.455625
EES07290	9.550242	5.644855
EES05560	50.143822	47.93677
EES07289	7.312879	8.012624
KXG30796	62.320974	53.343051
EES05561	932.980561	951.513139
KXG30797	4.946156	8.149219
OQU85443	1.712051	0
OQU85444	0.224989	0.26354
OQU85445	3.288062	2.048882
EES07292	20.522471	17.451921
EES05563	0	0
EES07293	0	0
KXG30798	0	0
KXG30799	0	0
OQU85446	0	0
KXG30800	0	0
OQU85447	0	0
KXG30802	0	0
EES07294	0	0
OQU85448	0.192239	0.534314
EES05564	1.088587	1.316756
KXG30805	4.515639	4.644226
KXG30803	20.934697	22.399594
EES05565	48.139506	44.934159
EES05566	0.120293	0
OQU85449	0	0.02797
KXG30806	6.837605	7.029127
EES07297	61.859882	61.383589
OQU85450	0	0
EES05568	8.005865	9.79054
EES07298	3.251972	3.810076
EES07299	20.245703	19.781178
OQU85451	0	0
KXG30808	545.441904	543.407398
KXG30809	1.237671	0
KXG30810	0	6.191421
KXG30811	0.248522	0.240269
OQU85452	4.457282	2.641455
EES07300	3.606271	5.113794
EES07301	29.2809	30.420874
OQU85453	1.524413	1.856725
EES07302	0.479513	0.28573
EES07303	64.351747	64.335883
EES07304	0.154405	0.143973
OQU85454	67.09763	65.692387
OQU85455	0	0
EES05569	0.179098	0.332681
EES07306	8.342997	9.388456
EES05570	0	0
EES05571	0	0
EES07307	11.600989	14.247988
OQU85456	0	0
EES05573	8.101405	5.735825
OQU85457	11.65	11.432724
OQU85458	1.629616	1.000236
KXG30814	0	0
EES05574	0.175447	0.082152
EES05576	9.224958	8.404284
KXG30816	5.323628	4.475384
EES05578	24.357206	28.279276
EES05579	8.663208	9.981842
EES07309	1.212589	2.075352
EES07310	19.055385	17.226772
KXG30817	2.656719	2.562427
EES05580	452.597241	406.396
KXG30818	57.755975	59.470524
EES05581	16.454569	16.392134
EES05582	19.146816	17.982284
EES05583	5.045517	5.699189
KXG30819	58.930605	58.409066
OQU85459	266.214197	272.45284
EES07311	20.281303	17.963308
OQU85460	0.147285	0
OQU85461	0	0
OQU85463	1.06437	1.922511
OQU85464	2.426704	1.764927
OQU85462	0	0
KXG30820	0	0
EES05584	0.861097	1.285539
KXG30822	6.705216	8.11482
KXG30823	1.806329	1.582345
EES05585	30.465595	29.20085
OQU85465	0	0.051917
EES05586	53.751713	49.6315
KXG30824	25.244222	31.378809
EES07314	10.57248	6.141904
KXG30825	15.193925	15.938846
KXG30826	0.097582	0
KXG30827	0.115008	0
OQU85466	2.459321	2.296491
KXG30828	1.590181	1.446402
EES07316	0	0
EES07317	0	0
OQU85467	0	0
EES07315	2.230386	2.463175
KXG30830	110.84111	105.764199
KXG30829	88.258054	99.834696
OQU85468	0	0
OQU85469	3.344536	9.362756
KXG30831	0.188103	0.087767
EES05589	88.340688	98.619549
EES07319	0.071777	0
EES07360	0	0
EES07320	0	0
EES07321	0	0
KXG30834	61.53732	59.722194
EES07322	124.675979	109.195554
EES05591	23.072003	22.623045
EES05592	39.365719	35.849519
OQU85471	0	0
OQU85473	0.066519	0.368683
OQU85472	0.080134	0.075976
EES07323	4.227115	3.612096
EES05594	19.944405	22.061021
EES07324	1.369957	1.593892
OQU85474	0	0
ENSRNA049438783-T1	0	0
OQU85475	5.490139	7.660827
OQU85476	0	0
OQU85477	35.597052	37.49646
EES05596	304.942771	306.597215
OQU85478	11.094448	0
OQU85479	0	10.710611
ENSRNA049481667-T1	0	0
ENSRNA049481642-T1	0	0
ENSRNA049481650-T1	0	0
ENSRNA049481660-T1	0	0
ENSRNA049481706-T1	0	0
ENSRNA049481703-T1	0	0
OQU85482	0	0
OQU85481	0	0
OQU85480	10.639117	8.046869
EES07326	2.862683	3.822471
KXG30838	0.250533	0.233852
KXG30839	3.553616	3.893133
KXG30840	77.160897	70.949164
OQU85483	3.391514	3.921002
OQU85485	11.3595	8.622618
OQU85484	0	0
OQU85486	0.324853	0.913817
KXG30843	2.787287	1.860453
OQU85487	3.664197	2.923379
OQU85488	0.090101	0.078826
ENSRNA049481687-T1	0	0
EES07330	46.76341	50.637756
KXG30845	5.251045	8.165955
OQU85489	0.665606	0.722551
KXG30847	0	0
EES05601	2.460628	2.74797
EES05602	0.186105	0
KXG30848	0	0
EES07334	46.436207	39.223904
KXG30849	0	0
OQU85490	64.457537	67.181852
OQU85491	1.4194	0
EES07335	0	0
EES07336	0.461419	0.575517
KXG30852	0	0
EES05604	1.662851	1.539878
KXG30853	0.981295	0.622276
KXG30854	1.590781	1.471161
EES07338	21.944053	21.389828
OQU85492	0.118441	0
OQU85493	44.085486	43.44104
KXG30855	130.384828	133.863301
EES07339	9.019823	13.158446
OQU85494	4.949494	1.98672
OQU85495	0	0
KXG30856	53.667966	52.770091
OQU85498	0.064741	0.296768
EES07341	1.280313	1.054883
OQU85496	0	0
OQU85497	0	0
EES07342	6.891524	6.550388
OQU85499	5.184595	3.474547
KXG30858	0	0
KXG30859	0.225792	1.409211
KXG30860	0.683099	0.296062
KXG30857	31.367255	30.640873
EES07343	1.318655	1.229266
EES05610	22.849413	21.860461
OQU85500	0	0
EES07344	39.502309	41.257518
EES05611	48.425043	49.334666
EES07345	0.953501	0.295972
OQU85502	1.268234	2.067409
OQU85501	0	0
ENSRNA049438828-T1	0	0
OQU85503	0.736839	0.820136
KXG30863	50.756316	50.899642
KXG30862	0	0
KXG30864	20.650282	22.272533
KXG30865	16.597234	15.64639
EES05613	46.614182	43.175065
OQU85504	1.559548	2.415347
EES05614	34.685396	34.253093
KXG30867	0	0.332724
KXG30910	6.509752	6.702963
EES07349	240.141527	247.705983
KXG30869	5.326438	6.934075
KXG30870	0	0
OQU85505	0	0
EES07352	0	0.380121
OQU85507	0.323715	0
OQU85506	2.343717	2.372625
KXG30872	0	0
EES05617	0.24823	0
EES07353	0.991685	1.102581
OQU85508	0	0
EES07354	0	0
EES07355	8.856854	8.104035
KXG30873	1.442498	0
OQU85510	0	2.078707
OQU85509	25.258985	22.803923
EES07356	1.260201	1.160835
KXG30874	0.362972	0.112149
EES07357	10.533261	10.335262
OQU85511	21.012665	20.648779
KXG30876	244.533881	250.892535
KXG30875	0.830724	0.172422
EES05618	13.487031	13.277694
OQU85512	0.155774	0.136606
OQU85513	49.878023	57.22672
OQU85514	6.721299	8.092777
OQU85515	1.680268	3.482506
EES05620	1.265201	1.170048
EES05621	559.906299	547.629088
EES07361	0.404556	0.590045
EES07359	0.178702	0.27642
KXG30878	22.765552	21.808954
KXG30879	10.072769	9.515705
EES05623	22.841993	22.032279
OQU85516	0	0
EES07362	90.301547	93.369089
OQU85517	0	0
OQU85518	0	0
EES07363	10.402406	10.496154
EES07364	19.766275	18.146302
EES05624	0.204608	0.126424
EES05625	1.874346	1.512827
KXG30880	0.30512	0.285682
KXG30881	465.767861	494.82308
KXG30882	0	0
KXG30883	0	0
EES07365	0.625616	0.770696
EES07366	96.081101	91.186175
EES07367	1.821845	1.79559
EES07368	4.42242	3.661358
EES07369	11.139773	14.589306
OQU85519	7.817718	8.178949
KXG30885	0	0
KXG30884	0	0
KXG30886	10.170901	7.29281
KXG30887	0	0
EES05627	48.545151	45.481755
EES05628	10.817448	13.577028
OQU85520	6.021992	7.189404
EES05629	1.648554	1.426159
EES05630	1.320969	1.500017
EES07372	16.743965	16.444694
EES07373	9.001423	7.793967
KXG30889	0.73448	0.757286
OQU85521	0	0
EES05632	14.216705	15.113418
KXG30891	11.255802	11.708834
EES05635	44.986178	41.432389
EES05636	5.927797	1.560064
EES05637	8.274385	8.87962
OQU85522	0.237765	0.147156
KXG30892	0.898049	1.205671
KXG30893	15.824567	14.782359
EES07375	0	0
KXG30894	3.986025	6.876747
KXG30895	0.603987	0
OQU85523	7.97984	8.310091
KXG30897	66.838854	62.278364
KXG30896	0.629962	1.07931
KXG30898	5.681055	6.259244
OQU85524	0	0.273566
EES05638	5.192237	6.019564
EES05640	16.439722	15.875965
EES07378	33.844918	33.708636
EES07379	2.527381	1.467877
OQU85525	0.263522	0
EES07380	0	0.136196
EES07381	0	0
KXG30901	162.817022	161.703977
EES05641	26.561264	25.776848
OQU85526	0	0.100764
EES07382	5.989118	6.730064
EES07383	0	0
EES05643	875.831622	913.059865
ENSRNA049480719-T1	0	0
EES05644	0.685883	0.476001
EES05645	26.033403	28.541486
EES07384	0.973123	0.839224
OQU85527	0.199394	0
OQU85528	4.939333	5.210827
OQU85529	0.096262	0
EES07385	0	0
KXG30907	0	0
KXG30905	0	0
OQU85533	0	0
KXG30903	0.418242	0.154548
KXG30906	0	0
OQU85531	0	0
OQU85530	0	0
KXG30902	0	0
ENSRNA049480759-T1	0	0
EES07386	134.137469	129.078296
OQU85539	0	0
OQU85540	0	3.452122
KXG30908	2.393109	0
KXG30909	5.680491	4.048306
EES05647	60.723409	61.165502
OQU85541	19.488436	20.784781
EES07390	11.787041	11.601572
EES07391	52.149805	52.668852
EES05648	15.353849	17.649864
EES07392	6.43563	9.209743
EES05649	12.451397	12.131673
OQU85543	0	0
EES07393	0.305786	0.465587
OQU85542	0	0
EES05650	17.178434	15.228051
OQU85544	4.259553	3.868517
EES05652	0	0
KXG30913	12.175868	12.834261
KXG30912	10.273773	6.647725
KXG30914	27.385122	24.963797
EES07394	7.593247	7.413713
OQU85546	6.961284	16.013369
EES07396	18.15317	8.412309
OQU85545	90.633468	98.990314
OQU85547	0	0
EES07395	1.736114	1.702359
EES05656	2.882995	3.298281
OQU85548	0.72948	3.370357
KXG30917	15.058824	15.971211
KXG30918	0.561626	0.154022
EES07421	0	1.275495
EES07397	33.1371	32.663472
OQU85549	0	0
KXG30919	30.556109	26.709692
EES05657	5.66335	6.518252
EES05655	4.262408	5.010894
OQU85550	0	0
KXG30922	8.777965	9.682554
KXG30923	108.942048	102.818468
EES07398	46.766254	48.482894
OQU85551	0	0
EES05659	20.213074	19.774267
OQU85552	0	0
EES07399	31.603737	28.01946
EES05660	28.145456	28.867814
KXG30924	138.172034	125.627518
KXG30925	7.29086	5.160846
EES05661	10.555481	11.268072
KXG30926	0.453474	0.279446
EES07401	1.605781	2.873033
EES05663	12.64781	11.755051
OQU85553	0	4.459013
KXG30984	0.752944	0.825848
EES05665	0	0
KXG30927	0	0
KXG30928	19.774125	20.216527
EES05664	23.931436	23.553031
KXG30929	0	0
KXG30930	6.17213	4.845337
EES07402	10.121805	10.878899
OQU85554	1.90951	1.630387
EES07403	11.496007	12.497076
EES07404	6.374384	7.195931
KXG30932	46.639658	43.022212
EES07405	5.712094	4.465061
OQU85555	3.87827	2.685453
OQU85556	16.972053	15.246484
EES05669	21.243372	22.4902
OQU85560	0.391454	0.584893
OQU85558	0.141412	0.082267
OQU85559	2.120946	2.417008
EES05668	0	0
OQU85557	0.195174	0.19532
EES07406	58.112018	60.645429
KXG30935	0	0
OQU85561	0	0
OQU85562	0.092121	0.085017
EES05672	23.833307	24.221751
OQU85563	0.154119	0
EES07407	11.878789	11.006964
KXG30936	0.249014	0
OQU85564	0.168525	0.155358
KXG30938	0	4.696516
KXG30937	4.157465	0
EES05673	0.0792	0.072827
EES05674	19.251011	20.913409
OQU85566	0	0
EES07408	0	0
OQU85565	0.955325	0.542203
EES05675	76.850099	78.463564
OQU85567	0.362247	0.334984
EES07409	119.946571	125.214261
KXG30941	14.230543	17.827446
KXG30944	21.384234	13.746767
KXG30942	21.914411	5.43605
KXG30943	0	19.129545
EES07410	163.677819	149.023853
EES07411	16.554419	16.583325
EES07413	1.06313	1.110698
EES07414	5.389799	9.040137
KXG30945	4.086847	0
KXG30946	0	0.178371
KXG30948	940.604585	914.941193
KXG30947	174.309464	190.721536
KXG30949	8.413508	7.583701
KXG30950	36.49219	41.4257
EES05677	25.986283	28.991556
EES07415	20.268382	19.372239
OQU85568	2.623178	3.677078
EES05679	33.469125	31.631326
EES05680	32.092412	32.441276
KXG30951	35.766463	35.357051
KXG30954	0.77229	2.102347
OQU85570	0	0
OQU85569	0	0
KXG30955	17.103288	16.774799
OQU85572	0	0
OQU85571	0	0
KXG30956	2.52527	3.655806
KXG30958	9.335227	8.712711
EES07417	5.824006	6.766303
EES05681	14.425839	15.885546
EES05682	1.184158	1.887868
EES05683	9.20306	9.415385
OQU85576	1.669424	1.593451
OQU85574	0.927188	0.707762
OQU85575	0	0
EES05685	1.540393	0.975134
OQU85577	0	0
KXG30961	0	0.440701
KXG30963	44.526754	43.326507
EES07453	0.65126	0.940943
KXG30962	0	0
KXG30964	0	0
KXG30966	7.853499	9.521194
KXG30967	0.453131	0
KXG30965	0	0
KXG30968	9.66693	15.224568
KXG30969	7.100013	2.437184
EES05734	0	0.16815
EES05688	22.601529	21.429083
EES07419	0	0
EES05689	16.612849	21.17333
EES07420	234.146652	228.697788
OQU85579	0.08312	0
OQU85578	0	0.679244
KXG30971	6.747724	5.05569
KXG30972	6.94806	6.513971
EES05690	120.303587	130.861346
EES07422	3.373871	2.330847
KXG30975	4.369503	3.142749
KXG30973	1.800421	1.809663
KXG30974	0.294649	0.270009
EES05692	13.95733	14.352658
EES07423	4.705331	3.690269
EES07424	18.931514	20.648584
EES07425	76.434726	85.337503
EES07426	0	0
EES07427	3.598016	3.833132
KXG30976	0	0
OQU85580	17.69388	20.174567
OQU85581	1.290813	0.397911
OQU85582	0	0
KXG30977	1.48618	1.523523
KXG30978	0.546214	0.421742
OQU85586	0	0
OQU85588	0.959765	0.305718
OQU85584	6.588289	4.577075
OQU85589	13.638741	13.615291
OQU85583	1.57811	2.816531
OQU85587	0	0
OQU85585	0	0
OQU85590	0	0
KXG30983	30.92995	30.439188
OQU85591	4.168984	0.987512
OQU85592	0	0
OQU85593	0	0
EES05698	24.363674	23.173952
EES07430	0	0
OQU85594	2.601354	2.584419
OQU85596	0.671794	1.650402
OQU85595	1.3618	0
EES05697	1.04092	1.873466
KXG30985	1.414762	1.554613
EES05704	15.981943	14.362889
KXG30986	0.779274	0.602703
OQU85598	6.463802	6.288317
OQU85599	0	1.173285
EES07434	6.532703	5.867687
OQU85597	0	0
OQU85600	0	0
EES05707	0	0
OQU85601	0	0
OQU85603	0	0
KXG30988	0	0
KXG30989	0	0
OQU85607	0	0
OQU85602	0	0
OQU85605	0	0
OQU85604	0	0.430345
KXG30990	0.095095	0
EES05709	6.576261	8.873945
OQU85610	1.213519	1.036475
KXG30991	0.334421	0.369076
EES05711	16.743365	12.122962
OQU85611	9.719653	15.169831
EES05712	0	0.226257
KXG30992	2.764858	3.292219
EES05714	28.186173	26.81524
EES07437	38.231067	40.657723
OQU85612	0.843468	0.390016
KXG30994	7.856299	8.045197
KXG30995	0	0
OQU85613	0	0
OQU85614	0.585239	0
OQU85617	1.009961	1.481479
OQU85616	0	0
EES05717	0.421734	0.390016
OQU85618	0	0
EES07440	23.890602	19.602922
OQU85619	0.077525	0
KXG30997	5.157609	5.989589
EES05718	10.467348	8.347882
OQU85620	0.572026	0.740636
EES07441	2.758388	3.220002
OQU85622	1.059376	0.747833
KXG30999	0	0
OQU85621	0.120352	0.173939
OQU85623	0	0
KXG31000	7.059776	8.014888
OQU85624	112.961845	118.804869
EES05720	11.785828	8.874016
EES07443	6.143654	5.124325
EES05721	0.103204	0.032084
OQU85625	0.152735	0.143233
EES07444	106.320365	98.677751
KXG31003	8.953715	8.71833
OQU85626	0	0
OQU85627	0.092115	0.085138
OQU85628	0.793111	0.72803
EES07445	0.610766	0.56826
EES07446	0	0.140348
EES05724	58.915819	54.766628
EES05725	7.010582	6.478134
EES05726	0.632334	0.777337
EES07448	0.091909	0
EES05727	0.114079	0.211714
KXG31006	3.592876	3.806971
KXG31005	0	0
EES05728	0	0
EES05729	0.058087	0.054299
KXG31007	0	0
KXG31008	0	0
EES05730	0.330205	0.619563
OQU85629	0	0
KXG31009	25.59893	24.834859
OQU85630	29.815909	25.966879
EES07451	4.309645	4.276071
EES07452	37.032866	38.728698
OQU85631	2.14679	1.362493
OQU85632	0	0.11579
EES07454	9.986449	10.651564
KXG31012	0.228386	0.293947
OQU85634	0	0
OQU85633	0	0
OQU85635	0.716158	1.071514
EES07456	59.053434	54.004934
OQU85636	0.056215	0.052331
EES07458	16.099227	15.083205
OQU85638	0	0
OQU85637	0	0
OQU85639	0	0
EES07459	74.532827	72.492967
KXG31061	2.101773	2.776596
OQU85640	35.611196	38.604642
OQU85641	0	0.09799
KXG31013	0.395489	0.157255
KXG31014	3.032678	2.601724
EES07463	0.062009	0.173554
OQU85642	0	0
EES07464	102.847652	104.015422
KXG31015	16.583166	19.086294
EES05735	30.51543	30.326633
EES05736	0	0
OQU85646	0	13.502251
OQU85647	12.788852	0
OQU85645	0	0
OQU85643	17.064049	18.159167
KXG31018	0	0
EES05738	0	0
ENSRNA049480722-T1	0	0
KXG31019	5.20678	3.685221
KXG31020	13.364978	11.959035
KXG31021	11.738061	0
EES05737	16.525559	21.505599
EES07467	11.811907	11.134373
EES05741	0.552876	0.669267
EES05742	35.070987	32.969332
OQU85648	0	0
KXG31022	27.326547	21.579678
EES07469	19.485116	16.945327
ENSRNA049996330-T1	0	0
EES05743	0	0
KXG31023	0.137266	0.722798
KXG31024	1.98036	3.333273
KXG31025	0.105577	0.292752
KXG31083	0.40516	0
EES07471	7.015155	7.259175
KXG31026	1.307283	0
KXG31027	0	0
OQU85649	0	0
KXG31030	0.157729	0.1144
EES07470	2.344634	3.037416
OQU85650	0	0
OQU85652	3.184054	2.366857
EES07472	0	0
OQU85651	12.98277	11.027333
EES07473	9.246469	8.609673
OQU85654	42.475504	25.879626
OQU85655	252.596587	258.834715
EES05745	0.258544	0.279285
EES07474	2.976541	2.764617
OQU85656	10.401605	12.711453
OQU85657	0.250662	0.202412
OQU85661	0	0
OQU85662	0	0
KXG31037	1.360587	1.200892
OQU85663	0	0
OQU85665	2.332738	2.704846
OQU85664	1.397394	0
KXG31038	7.056605	8.482843
EES05747	672.879104	635.747381
KXG31039	9.367891	8.940911
KXG31040	0	0.212654
KXG31041	0	0.172475
KXG31042	0.24496	0.38837
OQU85666	0	0
ENSRNA049996301-T1	0	0
EES05749	9.359225	9.173335
KXG31043	2.059395	2.485858
EES07478	13.05609	10.617132
KXG31044	0	0
KXG31045	22.949586	21.285061
EES07479	7.825457	7.324898
OQU85667	0.136166	0.132099
OQU85669	4.092878	3.896866
OQU85668	0	0
ENSRNA049480702-T1	0	0
OQU85671	2.736937	1.675067
EES07480	0	0
OQU85670	7.181693	6.459648
EES05753	6.680894	5.797358
EES05750	7.050272	8.042829
EES05755	2.432304	2.688723
EES07481	0.589279	0
EES05756	236.380114	242.175408
OQU85672	0.552243	0.442343
KXG31048	3.940698	5.096271
EES07483	8.068978	7.115454
OQU85673	9.135257	9.667589
EES05759	7.271233	7.755504
EES07484	578.144854	587.063012
KXG31049	0	0
OQU85674	0	0.188276
OQU85675	0	0
OQU85676	0	0
KXG31052	0.04067	0.037753
KXG31053	0	0
KXG31054	0	0
KXG31055	0	0.467177
KXG31056	3.749003	4.810237
KXG31057	13.646	14.268711
KXG31058	2.828841	2.343419
OQU85677	0	0
EES05761	9.854509	9.605577
EES07487	0.144236	0
EES07490	39.358773	39.263254
ENSRNA049996311-T1	0	0
KXG31059	24.412384	14.792424
KXG31060	108.175667	105.689612
EES05763	3.362772	3.051561
EES05764	0.489596	0.501375
EES05762	0.263193	0
OQU85678	0.390945	0.493215
EES05768	16.164912	14.929338
OQU85679	0	0.259406
KXG31062	0	0
OQU85680	6.103259	4.143259
OQU85681	0.684276	0.790809
KXG31064	0.379599	1.755994
OQU85682	0	0
OQU85683	0	0
OQU85684	14.194302	16.037693
EES07497	170.783872	161.80793
KXG31067	0	0.153317
KXG31069	1.555272	0
KXG31068	10.910349	10.424483
KXG31070	19.062737	18.438497
OQU85685	0	0
OQU85686	4.392688	5.250818
KXG31075	0	0
KXG31077	0	0
EES07499	0	0
OQU85687	0	0
KXG31076	0	0
KXG31073	0	0
EES07502	0	0
OQU85689	0	0
OQU85688	0	0
EES07503	0	0
EES07504	3.705108	4.461554
EES07505	4.911501	4.585036
KXG31078	0.190123	0.352656
EES07500	0	0
EES05773	0.597915	0.566573
OQU85690	0	0
KXG31079	6.792165	6.236914
EES05774	0	0
EES05775	35.154336	36.538587
KXG31080	0	0
EES05777	0	0
OQU85695	0	0
OQU85696	0.178779	0
OQU85697	0	0
EES05780	10.658854	9.398926
EES07508	0.402768	0.27598
EES07509	0	0
OQU85698	0.410884	0.38271
OQU85702	0	0
OQU85704	0	0
OQU85699	11.951716	13.071899
EES05781	9.413736	9.862229
OQU85700	3.305662	2.817579
OQU85701	0	0
KXG31084	0	0
KXG31085	15.057555	13.225188
OQU85705	1.917981	2.170753
OQU85709	0.629617	0
OQU85708	1.194774	0.323076
OQU85711	2.207335	2.633409
OQU85707	0	0
EES07511	0	0
EES05783	2.427976	2.258517
OQU85712	0	0
KXG31086	17.192713	15.877219
KXG31087	0.083355	0
KXG31088	10.391551	10.945718
EES07512	0.895197	0.934984
EES07513	24.492897	31.311668
KXG31089	0.25996	0
EES07515	0.50901	1.656059
EES07516	67.297717	69.389018
OQU85714	1.228167	0.946907
EES07517	8.582977	9.442492
KXG31090	8.754527	7.074925
KXG31091	0.979297	0.975449
EES05789	16.227099	16.302092
EES05790	22.224719	25.034113
EES07518	1.985225	2.146788
OQU85715	19.859157	19.831202
EES05791	22.41597	21.52344
KXG31135	1.314861	0.609693
EES07521	55.676001	54.854231
EES07522	2.552005	3.793478
OQU85716	0	0
EES05792	26.690544	26.750768
KXG31094	0.205146	0.381427
OQU85717	0	0
OQU85719	0	0
OQU85720	0	0
OQU85725	0.532594	0
OQU85730	0	1.125557
OQU85723	0	0
KXG31095	0	0
OQU85718	1.669489	0
OQU85721	0	0
EES05793	0.509246	0.23538
KXG31098	1.385909	0
KXG31142	0	1.505307
EES07525	43.3378	39.98894
EES07526	0	0
OQU85735	2.479766	1.238486
OQU85734	7.63658	9.425363
OQU85732	0.574566	0.381401
OQU85731	0	0
OQU85737	11.644314	11.219352
EES07528	1.39636	1.626755
EES07529	191.54844	191.796807
EES05795	2.691282	2.314211
OQU85738	3.865214	4.477348
OQU85739	1611.154854	1692.705763
KXG31101	1.009844	1.121819
EES05797	577.754742	561.606707
KXG31102	28.935591	32.108479
EES05798	8.933423	4.715693
OQU85740	0	0
EES05799	19.651209	17.518387
KXG31103	2.044325	2.934121
KXG31104	4.403253	5.366575
OQU85741	17.377424	14.091602
EES05802	2.717799	3.37027
EES07533	2.116993	2.414038
ENSRNA049480693-T1	0	0
ENSRNA049480690-T1	0	0
ENSRNA049480699-T1	0	0
KXG31105	4.22283	5.687989
ENSRNA049480697-T1	0	0
ENSRNA049480677-T1	0	0
ENSRNA049480731-T1	0	0
ENSRNA049480746-T1	0	0
ENSRNA049480751-T1	0	0
ENSRNA049480696-T1	0	0
ENSRNA049480688-T1	0	0
EES05803	33.348998	30.152461
KXG31106	4.245223	4.471132
KXG31163	0.215127	0.044146
EES05807	0.223531	0.808333
KXG31108	0	0
OQU85742	2.133195	0.929519
OQU85743	0	2.553212
OQU85744	0.6998	0.16375
EES05808	0	0.043989
EES07571	0	0
KXG31112	0	0
OQU85745	0.101643	0
OQU85747	0.612702	0.878431
OQU85746	8.423247	9.372824
EES07536	39.195113	37.048086
EES05813	25.248716	26.991106
KXG31113	0.856194	2.042128
OQU85748	0.172117	0
EES05814	0.19903	0.436494
KXG31115	0.493297	0
ENSRNA049996294-T1	0	0
EES05815	15.355297	17.391922
OQU85750	16.652937	14.801252
EES05816	3.285196	2.883646
OQU85751	0.675959	0.619701
EES05817	73.827144	71.854984
EES07538	47.127403	43.541367
EES07539	0.083206	0.154428
KXG31117	9.464582	8.788932
KXG31118	0	0
KXG31119	42.115879	42.500085
OQU85752	0.793068	1.319006
OQU85753	0	0
KXG31120	0	0.268604
EES05821	5.593163	5.630899
OQU85754	0	0.200538
EES05823	0	0
OQU85755	0	0
EES07540	108.042099	107.588732
EES05825	0.542863	0.614181
KXG31123	28.836235	33.841826
KXG31122	2.892941	0.923641
EES05819	1.3448	0.893634
KXG31124	0.390116	0.325341
OQU85756	5.627073	7.233515
EES07542	3.895151	2.639174
EES07543	0	0
KXG31125	0.525115	0.085613
OQU85758	0	0.473281
EES07544	99.002131	96.477424
OQU85757	0	0
EES07541	50.809747	50.579183
ENSRNA049438917-T1	0	0
EES05828	8.456311	9.194521
KXG31127	12.848009	13.526036
KXG31128	35.264208	30.825854
EES05830	21.659533	22.173869
EES07545	0	0.194808
OQU85761	0.188426	0
OQU85762	0	0
EES05827	1.750285	1.041933
KXG31129	3.202741	3.235796
KXG31181	0	0
EES05833	242.39623	233.941184
KXG31130	2.061895	2.379451
OQU85763	0.068219	0.25518
EES05835	0.95409	0.891194
OQU85764	531.384616	681.578502
OQU85765	2.656923	9.828405
OQU85766	619.335068	614.142221
OQU85767	0	0
EES07547	1.501271	1.740391
EES05836	0.114582	0.214341
KXG31133	0.444583	0.274534
KXG31134	0.331688	0.463768
OQU85768	0.802305	0.838639
EES07550	0	0
EES07551	0.307501	0.868512
KXG31136	0.308853	0.331553
EES07552	0	0
EES07553	4.768919	5.479638
EES07554	0.19701	0.092099
KXG31186	0	0.468582
OQU85769	0	0
OQU85770	0	0
KXG31187	0	0.08617
EES07549	0.20149	0.07505
EES05839	66.910217	60.875773
OQU85772	0.698215	0.732503
OQU85774	0	0
OQU85771	0	0
EES07557	2.916926	2.855628
KXG31138	0	0
OQU85775	0.633551	0.224389
EES07558	4.535076	4.615759
OQU85776	2.82255	3.595876
